order_id,product_id,category,price,base_price,amount,status,user_id,region,priority,order_date,quantity,payment_method,old_name
ORD107188,P1777,Furniture,,2988.04,822.34,Cancelled,U3433,East,Medium,2025-06-03,8,Credit Card,item_147
ORD107189,P1004,Sports,1025.48,2200.27,1753.9,Refunded,U3083,South,High,2024-05-29,13,Net Banking,item_494
ORD107190,P1653,Groceries,2505.77,2830.52,1100.86,Pending,U3361,Central,Low,2024-02-05,2,Net Banking,item_25
ORD107191,P1708,Sports,2192.25,3828.14,6002.39,Processing,U3267,East,Low,2025-08-25,20,Credit Card,item_149
ORD107192,P1802,Groceries,3231.05,306.38,2401.84,Cancelled,U2549,Central,Medium,2024-11-10,12,UPI,item_332
ORD107193,P1487,Books,4447.39,165.65,5901.56,Pending,U3403,East,Medium,2024-09-09,17,UPI,item_191
ORD107194,P1652,Groceries,4483.67,320.01,5312.86,Completed,,West,High,2025-04-25,2,Credit Card,item_23
ORD107195,P1743,Books,3585.65,1744.71,1917.22,Refunded,U2016,South,High,2025-04-13,19,Net Banking,item_434
ORD107196,P1956,Electronics,2982.42,2908.29,4097.39,Pending,U2803,West,Low,2024-09-09,5,Net Banking,item_361
ORD107197,P1138,Furniture,3123.64,3450.6,1632.4,Processing,U2657,South,Low,2025-03-25,15,UPI,item_411
ORD107198,P1577,Books,3822.34,3035.33,711.83,Pending,U2088,North,Low,2024-07-29,3,Debit Card,item_16
ORD107199,P1970,Sports,4671.81,3746.75,3375.76,Completed,U2414,West,Low,2025-03-10,8,Debit Card,item_210
ORD107200,P1090,Sports,3551.58,1088.21,6331.29,Cancelled,U2002,South,High,2025-06-13,15,UPI,item_172
ORD107201,P1243,Furniture,2993.62,2903.78,6653.23,Refunded,U2786,North,High,2024-06-27,1,UPI,item_124
ORD107202,P1023,Furniture,3473.21,1914.74,3601.01,Completed,U2481,South,Low,2025-05-01,10,UPI,item_294
ORD107203,P1538,Sports,3812.21,279.84,3419.38,Completed,U3428,West,Medium,2024-04-11,20,UPI,item_178
ORD107204,P1677,Sports,674.57,2417.54,6303.79,Cancelled,U3454,North,High,2025-07-05,15,Debit Card,item_399
ORD107205,P1236,Furniture,3140.99,2192.4,4161.14,Processing,U3220,East,Medium,2024-08-13,7,Net Banking,item_116
ORD107206,P1594,Toys,1314.92,1672.13,2974.56,Pending,U3339,East,High,2025-04-03,12,COD,item_255
ORD107207,P1327,Furniture,4578.12,1101.87,1017.89,Processing,,South,High,2025-09-27,11,Net Banking,item_139
ORD107208,P1661,Groceries,1439.59,3055.93,7136.84,Refunded,U2445,South,Medium,2024-06-19,13,Net Banking,item_283
ORD107209,P1067,Electronics,2806.22,3700.87,2910.7,Cancelled,U2981,South,Medium,2024-05-14,13,Debit Card,item_211
ORD107210,P1663,Toys,538.65,1621.16,3110.54,Cancelled,U2608,North,Medium,2024-04-25,6,Debit Card,item_86
ORD107211,P1593,Groceries,1750.4,2461.75,1667.87,Cancelled,U2857,Central,Low,2024-10-16,8,Debit Card,item_286
ORD107212,P1147,Electronics,4675.31,3933.36,7762.47,Pending,U3061,East,High,2024-01-11,12,Debit Card,item_45
ORD107213,P1536,Furniture,3485.68,3303.11,4055.14,Cancelled,U2968,South,Medium,2025-03-11,1,Debit Card,item_315
ORD107214,P1472,Sports,4666.78,2414.31,4812.06,Refunded,U2951,West,Low,2024-12-30,7,COD,item_214
ORD107215,P1882,Electronics,4815.68,211.8,2481.42,Refunded,U2132,South,Medium,2025-04-01,11,COD,item_341
ORD107216,P1228,Toys,2123.64,953.88,6095.7,Cancelled,U2096,West,High,2024-02-22,5,Net Banking,item_50
ORD107217,P1789,Electronics,2191.76,1585.41,1751.0,Processing,U3171,South,Low,2025-09-15,16,UPI,item_139
ORD107218,P1706,Groceries,3897.55,3036.69,3810.23,Completed,U2735,Central,High,2025-02-10,9,Debit Card,item_77
ORD107219,P1778,Sports,2534.63,3437.59,6894.17,Processing,U2022,East,Medium,2025-09-28,14,Net Banking,item_144
ORD107220,P1123,Furniture,4676.33,1031.33,5467.21,Cancelled,U2870,Central,Low,2025-03-08,2,Net Banking,item_385
ORD107221,P1109,Sports,3555.87,968.56,7278.52,Refunded,U3140,West,Low,2024-08-20,18,Net Banking,item_123
ORD107222,P1496,Toys,4998.42,1437.6,4467.62,Completed,U2845,West,Medium,2025-05-14,9,Net Banking,item_62
ORD107223,P1022,Toys,3608.35,2441.71,5419.28,Pending,U3151,North,Medium,2025-04-18,4,UPI,item_104
ORD107224,P1637,Books,3155.25,2645.32,7163.82,Pending,U2844,North,Medium,2025-03-01,10,Credit Card,item_474
ORD107225,P1977,Books,,2364.52,809.32,Cancelled,U3225,North,Medium,2024-11-29,14,COD,item_59
ORD107226,P1997,Groceries,1483.41,3201.61,2280.2,Cancelled,U3332,South,Medium,2025-01-09,12,Debit Card,item_403
ORD107227,P1412,Toys,3630.52,86.57,6985.97,Completed,U2354,South,High,2025-01-10,10,UPI,item_234
ORD107228,P1331,Sports,1921.77,3929.23,6074.58,Pending,U2166,Central,Medium,2025-06-25,17,COD,item_212
ORD107229,P1630,Toys,4424.16,2090.02,6579.78,Refunded,U2457,South,Low,2024-11-30,9,Net Banking,item_313
ORD107230,P1834,Books,3609.23,738.35,4281.54,Pending,U3098,East,Medium,2025-03-25,19,COD,item_251
ORD107231,P1026,Electronics,2840.56,395.15,7801.5,Processing,U2572,South,High,2024-04-10,7,COD,item_464
ORD107232,P1067,Sports,2087.57,3636.28,5667.35,Cancelled,U3137,Central,Medium,2024-02-17,2,UPI,item_169
ORD107233,P1408,Sports,4570.91,3616.31,4078.04,Pending,U3134,West,Medium,2025-07-30,13,UPI,item_353
ORD107234,P1251,Clothing,4964.98,3191.18,1340.7,Processing,U3090,Central,High,2024-11-05,4,UPI,item_417
ORD107235,P1479,Groceries,4720.69,2052.99,2921.83,Refunded,U3242,South,Medium,2024-05-01,3,COD,item_422
ORD107236,P1652,Toys,2399.05,191.66,2580.5,Processing,U2769,West,Medium,2024-08-01,7,Net Banking,item_169
ORD107237,P1695,Toys,4335.5,1667.94,4820.54,Cancelled,U2124,West,Low,2025-05-03,11,COD,item_255
ORD107238,P1626,Furniture,1072.96,3031.98,7992.54,Pending,U3219,North,Low,2024-06-08,12,Net Banking,item_234
ORD107239,P1439,Books,2157.77,859.32,5927.68,Refunded,U2783,East,Medium,2024-09-30,17,COD,item_315
ORD107240,P1417,Furniture,1248.31,2211.27,592.82,Completed,U2671,South,High,2025-02-28,12,Net Banking,item_384
ORD107241,P1396,Groceries,4681.47,174.62,3688.74,Refunded,U3461,East,Medium,2025-05-05,11,UPI,item_200
ORD107242,P1813,Sports,704.24,970.92,4643.25,Completed,U2330,Central,Low,2025-09-09,11,COD,item_471
ORD107243,P1708,Electronics,672.35,1009.73,5428.41,Processing,U3106,West,Medium,2024-02-10,18,Credit Card,item_195
ORD107244,P1392,Furniture,2487.19,1762.31,5873.38,Completed,U3319,South,High,2025-06-22,14,Debit Card,item_439
ORD107245,P1149,Clothing,150.87,605.87,2785.51,Pending,U2507,West,Medium,2025-08-04,13,Net Banking,item_315
ORD107246,P1771,Groceries,,3570.89,6830.73,Processing,U2960,East,Low,2025-05-27,9,Credit Card,item_466
ORD107247,P1864,Toys,2491.16,1062.72,3950.52,Refunded,U3043,Central,Low,2024-05-19,4,COD,item_395
ORD107248,P1356,Electronics,4256.16,1033.12,5436.82,Processing,,Central,Medium,2024-10-06,13,Credit Card,item_213
ORD107249,P1284,Sports,1622.89,681.21,4711.54,Processing,U3150,South,Medium,2025-06-28,19,UPI,item_293
ORD107250,P1698,Sports,2504.69,960.42,4106.03,Pending,U2326,West,Medium,2024-01-25,7,Debit Card,item_124
ORD107251,P1452,Toys,2978.42,2464.18,2111.07,Completed,U2027,East,High,2024-03-24,1,COD,item_123
ORD107252,P1467,Groceries,4987.53,2100.91,336.44,Cancelled,U3118,Central,Medium,2024-03-30,2,Net Banking,item_27
ORD107253,P1391,Toys,3384.65,3078.74,2543.76,Processing,U3209,Central,Low,2025-08-04,16,Debit Card,item_366
ORD107254,P1750,Toys,,3348.33,5089.22,Cancelled,U3176,Central,High,2024-01-06,10,Credit Card,item_154
ORD107255,P1657,Groceries,4196.28,2085.85,1543.54,Processing,U3265,Central,Low,2024-02-26,3,UPI,item_352
ORD107256,P1129,Sports,1273.12,2703.57,5569.39,Completed,U2938,North,Low,2025-03-22,1,Net Banking,item_480
ORD107257,P1521,Groceries,,1041.29,5496.47,Pending,U2358,North,High,2024-05-17,5,Debit Card,item_410
ORD107258,P1258,Clothing,3780.75,797.86,1432.03,Completed,U2935,West,High,2025-05-01,13,Net Banking,item_431
ORD107259,P1291,Clothing,2234.86,340.01,298.36,Processing,U3363,North,Low,2024-12-30,20,Net Banking,item_176
ORD107260,P1116,Toys,786.37,1666.81,7544.46,Refunded,U2579,South,Medium,2025-08-22,16,COD,item_197
ORD107261,P1405,Groceries,3620.85,2004.48,7746.38,Pending,U2286,South,Low,2025-06-18,4,Debit Card,item_297
ORD107262,P1550,Toys,637.14,1305.21,4313.24,Refunded,U2815,West,High,2025-07-20,12,COD,item_80
ORD107263,P1643,Clothing,717.43,951.49,702.88,Cancelled,U2954,West,Medium,2024-08-04,16,Debit Card,item_249
ORD107264,P1551,Clothing,3359.61,159.9,5134.65,Completed,,Central,Low,2024-09-19,2,UPI,item_480
ORD107265,P1376,Books,2168.65,3874.27,964.53,Pending,U2426,West,Low,2024-05-27,15,Credit Card,item_355
ORD107266,P1972,Groceries,4497.16,580.73,1549.86,Completed,U3295,Central,Medium,2024-11-04,14,COD,item_460
ORD107267,P1617,Toys,1974.97,2971.48,3740.92,Refunded,U2128,North,Medium,2025-06-09,15,Credit Card,item_315
ORD107268,P1212,Groceries,356.88,3586.09,1893.33,Cancelled,U2675,Central,Medium,2024-05-18,13,Credit Card,item_372
ORD107269,P1760,Furniture,,1819.8,7961.34,Cancelled,U2841,Central,High,2024-06-03,11,Credit Card,item_415
ORD107270,P1274,Clothing,4076.61,3493.65,6180.59,Completed,U3026,Central,Low,2024-11-06,19,UPI,item_135
ORD107271,P1417,Toys,3284.15,316.28,7287.71,Refunded,U3342,West,Low,2025-03-12,20,Net Banking,item_153
ORD107272,P1874,Sports,4442.85,2737.44,2966.61,Completed,U2604,East,Medium,2025-08-14,15,Credit Card,item_304
ORD107273,P1942,Sports,3303.18,3218.7,7735.15,Pending,U2371,North,Low,2024-07-24,10,Net Banking,item_50
ORD107274,P1483,Furniture,4266.26,3088.46,6524.63,Pending,U3399,Central,High,2025-01-26,16,COD,item_161
ORD107275,P1425,Clothing,2107.42,2498.95,5143.79,Processing,U3087,South,Low,2024-04-16,10,Net Banking,item_332
ORD107276,P1386,Books,2193.63,1761.47,3483.68,Cancelled,U2559,North,High,2025-01-23,15,Net Banking,item_309
ORD107277,P1547,Clothing,310.28,61.66,2759.98,Completed,,South,High,2025-02-09,2,UPI,item_116
ORD107278,P1866,Groceries,1936.9,1538.99,3550.04,Pending,U2864,Central,High,2025-03-26,10,UPI,item_460
ORD107279,P1384,Groceries,1195.88,995.7,374.58,Processing,U2579,North,High,2024-01-11,9,Net Banking,item_213
ORD107280,P1653,Furniture,1160.69,3634.87,597.66,Refunded,U2772,Central,Medium,2024-10-29,19,Debit Card,item_436
ORD107281,P1478,Sports,4078.79,1471.42,4076.44,Refunded,U3301,South,Medium,2025-02-19,14,UPI,item_361
ORD107282,P1194,Toys,4570.19,824.53,978.51,Cancelled,U2333,North,High,2025-09-19,16,Credit Card,item_454
ORD107283,P1215,Books,4629.88,3237.62,7591.15,Completed,U2403,North,High,2024-06-24,5,Net Banking,item_435
ORD107284,P1409,Sports,238.03,2870.34,6540.96,Completed,U3275,East,High,2024-02-20,15,UPI,item_193
ORD107285,P1040,Toys,,1919.54,4269.31,Cancelled,U3103,North,Medium,2024-08-14,5,Net Banking,item_399
ORD107286,P1952,Groceries,4008.87,581.44,4787.52,Cancelled,,North,Medium,2025-09-22,9,Net Banking,item_81
ORD107287,P1825,Sports,2109.32,3092.51,4200.73,Pending,U3139,North,High,2024-02-21,15,Credit Card,item_49
ORD107288,P1198,Furniture,3160.03,1186.72,2047.14,Completed,U2860,South,High,2025-01-06,19,COD,item_88
ORD107289,P1241,Toys,4179.13,3394.42,4654.15,Processing,U3080,North,Medium,2025-02-17,12,UPI,item_252
ORD107290,P1982,Groceries,969.2,1058.79,3384.79,Cancelled,U3274,South,High,2025-05-01,4,Net Banking,item_263
ORD107291,P1906,Clothing,256.54,566.98,305.76,Processing,U3030,Central,Low,2024-05-20,12,COD,item_475
ORD107292,P1365,Books,2606.45,3200.5,2785.81,Cancelled,U3239,North,Medium,2025-02-25,20,COD,item_468
ORD107293,P1088,Groceries,2961.19,2273.53,7399.6,Processing,U2533,South,High,2025-08-04,2,Credit Card,item_166
ORD107294,P1303,Groceries,4116.72,2850.21,3638.11,Processing,U2391,North,Medium,2024-06-10,11,Net Banking,item_271
ORD107295,P1944,Sports,1166.29,2326.92,5600.89,Cancelled,U3056,South,High,2025-05-27,16,Debit Card,item_202
ORD107296,P1289,Furniture,970.62,2286.32,4607.63,Refunded,U2902,West,Medium,2025-09-04,19,COD,item_419
ORD107297,P1606,Clothing,1590.27,3599.78,3598.95,Completed,U3054,West,Medium,2024-05-31,3,UPI,item_246
ORD107298,P1582,Furniture,4250.88,391.95,5091.08,Completed,U2016,East,High,2025-05-20,20,Debit Card,item_144
ORD107299,P1334,Electronics,360.59,2918.54,926.93,Cancelled,U3102,Central,Medium,2024-11-17,20,Credit Card,item_274
ORD107300,P1325,Electronics,3890.02,1188.91,824.54,Completed,U2345,South,Low,2025-03-24,14,UPI,item_12
ORD107301,P1630,Furniture,2504.02,3181.77,7941.45,Pending,U3307,North,Medium,2025-01-10,17,Debit Card,item_391
ORD107302,P1483,Clothing,701.31,84.49,3320.97,Completed,U2243,South,High,2024-01-09,9,Credit Card,item_199
ORD107303,P1179,Books,4471.77,3950.62,6787.15,Cancelled,U3328,East,High,2024-04-30,2,COD,item_194
ORD107304,P1291,Sports,2856.87,1156.51,4444.23,Pending,U2504,East,Low,2025-08-31,3,UPI,item_37
ORD107305,P1949,Toys,1126.68,28.41,4714.34,Completed,U2382,East,Medium,2025-09-09,20,Credit Card,item_494
ORD107306,P1567,Books,723.88,2540.86,7147.44,Refunded,U2421,South,High,2024-05-13,1,COD,item_428
ORD107307,P1288,Toys,860.54,3081.63,262.89,Completed,U2601,Central,High,2024-07-22,7,Net Banking,item_417
ORD107308,P1974,Electronics,3736.65,3211.01,2544.23,Refunded,U2551,Central,Low,2025-09-04,15,Net Banking,item_257
ORD107309,P1802,Clothing,508.71,3986.86,4761.83,Completed,U2090,West,High,2025-01-23,7,COD,item_288
ORD107310,P1185,Groceries,2697.72,3161.45,122.33,Refunded,U2966,East,Low,2024-02-01,5,UPI,item_128
ORD107311,P1452,Electronics,4138.17,3418.06,2823.09,Processing,U2433,North,Medium,2025-07-09,8,Credit Card,item_287
ORD107312,P1512,Electronics,1053.53,3795.2,6620.86,Refunded,U3334,South,High,2024-07-01,3,Net Banking,item_217
ORD107313,P1269,Clothing,679.2,1987.18,2058.43,Processing,U2459,West,Low,2024-12-01,8,Credit Card,item_498
ORD107314,P1665,Groceries,1339.12,956.07,5506.13,Refunded,,West,Low,2025-07-05,11,Debit Card,item_480
ORD107315,P1589,Groceries,4519.73,1986.05,2349.4,Refunded,U2254,Central,High,2024-10-25,5,COD,item_213
ORD107316,P1188,Sports,141.33,1511.03,4970.29,Processing,,West,Medium,2025-03-11,9,Debit Card,item_380
ORD107317,P1939,Books,4012.68,3432.27,569.17,Refunded,U2297,West,Medium,2024-12-09,16,Debit Card,item_13
ORD107318,P1288,Sports,4913.16,2656.67,491.06,Cancelled,U3471,West,High,2024-01-11,8,Credit Card,item_90
ORD107319,P1960,Toys,2401.34,1837.51,581.89,Pending,U2437,South,High,2024-09-05,12,Net Banking,item_133
ORD107320,P1859,Furniture,,1329.16,969.5,Completed,U2174,East,Medium,2024-07-24,9,Net Banking,item_78
ORD107321,P1413,Toys,2778.61,1852.14,3266.95,Completed,U3224,Central,Low,2025-06-27,3,Credit Card,item_334
ORD107322,P1733,Clothing,2980.66,3668.02,808.15,Completed,U2110,South,Low,2025-03-30,11,UPI,item_398
ORD107323,P1662,Furniture,3005.27,2106.16,5158.55,Refunded,U2699,South,Medium,2025-07-12,7,Credit Card,item_490
ORD107324,P1335,Groceries,3085.39,2167.94,5517.39,Pending,U2608,West,Low,2024-12-09,2,Credit Card,item_421
ORD107325,P1446,Books,2283.85,1201.56,1007.47,Processing,U2238,South,Low,2024-07-06,4,UPI,item_118
ORD107326,P1639,Furniture,2764.36,3392.72,6997.01,Cancelled,U2470,East,Medium,2024-04-17,18,UPI,item_356
ORD107327,P1126,Groceries,1278.8,3499.52,2877.04,Refunded,U3226,East,High,2025-02-27,17,UPI,item_461
ORD107328,P1672,Electronics,2221.55,3389.29,7960.64,Completed,U3216,South,Low,2024-09-30,4,UPI,item_96
ORD107329,P1479,Toys,648.06,40.24,797.57,Processing,U3280,East,Medium,2025-07-02,14,Debit Card,item_196
ORD107330,P1483,Electronics,4409.86,89.84,5211.33,Pending,U2428,South,Low,2025-04-08,16,UPI,item_136
ORD107331,P1370,Books,2457.37,1817.61,5421.01,Cancelled,,Central,High,2024-01-17,16,Debit Card,item_204
ORD107332,P1733,Groceries,1137.71,2443.07,478.79,Cancelled,U3441,North,Medium,2025-03-28,19,Credit Card,item_195
ORD107333,P1473,Sports,822.44,1679.05,6240.33,Processing,U3272,South,Medium,2025-09-12,11,Debit Card,item_252
ORD107334,P1377,Electronics,3780.25,1462.9,1715.1,Pending,U3424,West,High,2024-11-07,12,Net Banking,item_82
ORD107335,P1784,Furniture,261.92,734.18,7727.21,Processing,U2123,West,High,2024-08-14,17,COD,item_287
ORD107336,P1650,Sports,254.1,2228.5,5990.0,Pending,U2772,North,Low,2024-03-03,12,Net Banking,item_384
ORD107337,P1078,Clothing,3439.75,2978.94,4980.86,Pending,U2397,East,Medium,2024-05-21,16,Credit Card,item_151
ORD107338,P1495,Clothing,2845.79,3655.78,6915.8,Processing,U2961,North,Medium,2025-05-08,8,Credit Card,item_25
ORD107339,P1959,Books,703.73,3525.44,6689.26,Completed,U2766,West,High,2024-10-19,2,Debit Card,item_457
ORD107340,P1686,Furniture,4847.7,3392.6,225.48,Refunded,U3130,North,Medium,2024-06-04,8,UPI,item_398
ORD107341,P1504,Toys,2624.24,1881.59,1510.79,Pending,U2640,East,Low,2024-04-14,2,Debit Card,item_121
ORD107342,P1143,Electronics,1408.92,3158.89,4790.15,Refunded,U2648,South,Low,2025-05-13,5,Credit Card,item_360
ORD107343,P1457,Groceries,4974.36,3287.07,1053.38,Processing,U3419,East,High,2024-09-20,1,UPI,item_197
ORD107344,P1633,Books,791.35,2672.16,6242.06,Refunded,U2500,Central,High,2024-06-28,13,Net Banking,item_330
ORD107345,P1029,Groceries,4035.21,1757.5,4730.62,Pending,U3442,North,High,2024-02-03,3,Debit Card,item_55
ORD107346,P1911,Toys,226.88,3367.09,7067.9,Completed,U3013,West,Medium,2025-05-13,14,Debit Card,item_372
ORD107347,P1334,Toys,3328.02,2652.95,7421.26,Completed,U2528,East,Low,2025-06-01,5,UPI,item_100
ORD107348,P1955,Groceries,1288.0,856.77,1107.75,Refunded,U2770,East,Low,2025-09-18,14,COD,item_372
ORD107349,P1714,Electronics,1452.54,373.32,3307.48,Cancelled,U2576,North,Medium,2025-05-11,13,UPI,item_295
ORD107350,P1149,Electronics,4945.58,935.98,5828.83,Refunded,U3233,Central,Low,2024-11-02,18,Debit Card,item_266
ORD107351,P1568,Sports,71.25,2017.53,626.2,Refunded,U3167,South,Low,2025-03-07,2,Net Banking,item_476
ORD107352,P1461,Books,988.51,3669.23,2455.3,Processing,,South,Medium,2025-04-30,8,COD,item_133
ORD107353,P1684,Sports,4775.0,2023.24,2862.16,Refunded,U2687,North,Medium,2025-07-28,3,Net Banking,item_274
ORD107354,P1100,Sports,2220.72,3232.23,5983.15,Processing,U2216,North,Low,2025-07-20,14,COD,item_492
ORD107355,P1876,Furniture,3974.41,1803.45,5445.08,Completed,U3321,North,Medium,2025-08-28,16,Net Banking,item_335
ORD107356,P1634,Books,3033.3,2186.92,3817.96,Processing,U2089,West,High,2024-03-04,9,COD,item_475
ORD107357,P1679,Toys,3179.55,3480.71,3196.81,Cancelled,U2947,East,Low,2024-08-25,3,Net Banking,item_140
ORD107358,P1170,Sports,2713.84,64.97,3133.89,Completed,U2235,North,Medium,2024-02-05,10,Debit Card,item_250
ORD107359,P1099,Electronics,2913.51,963.31,521.34,Pending,U2010,East,Medium,2024-01-19,3,COD,item_172
ORD107360,P1542,Groceries,2331.82,3992.06,5302.39,Pending,U2675,Central,Medium,2025-01-02,16,Debit Card,item_499
ORD107361,P1871,Toys,1393.84,1728.59,6295.51,Completed,U2675,Central,Medium,2025-07-02,18,UPI,item_85
ORD107362,P1546,Books,1705.45,661.82,5875.35,Processing,U2405,North,Medium,2024-06-25,10,Debit Card,item_126
ORD107363,P1681,Books,1869.9,1195.45,438.39,Processing,U3159,West,High,2025-05-18,10,Debit Card,item_50
ORD107364,P1723,Clothing,338.29,2240.28,2889.52,Cancelled,U2233,Central,Low,2024-06-04,10,UPI,item_125
ORD107365,P1585,Toys,3085.79,3315.26,3133.94,Completed,,Central,High,2024-02-23,16,Net Banking,item_474
ORD107366,P1662,Sports,3381.35,1388.95,151.94,Cancelled,U2261,Central,High,2025-02-13,16,Debit Card,item_133
ORD107367,P1183,Groceries,374.32,2330.51,3764.5,Refunded,U3009,Central,High,2024-07-16,11,Credit Card,item_250
ORD107368,P1646,Furniture,764.62,3075.0,7635.35,Pending,U2856,North,Medium,2025-05-16,6,Net Banking,item_41
ORD107369,P1126,Toys,2778.26,1306.71,2179.93,Pending,U2792,South,High,2025-06-18,12,Debit Card,item_344
ORD107370,P1834,Sports,2500.95,3467.52,5829.47,Completed,U3401,South,High,2024-08-16,12,COD,item_21
ORD107371,P1379,Clothing,1815.47,439.85,3717.49,Processing,U2541,South,Low,2025-08-10,11,Credit Card,item_172
ORD107372,P1422,Groceries,4383.67,1040.76,5994.68,Cancelled,,South,Medium,2024-04-16,15,UPI,item_5
ORD107373,P1798,Electronics,1241.02,3453.19,4515.75,Pending,U3322,East,Low,2025-04-10,19,COD,item_107
ORD107374,P1571,Clothing,1727.35,750.78,3718.6,Cancelled,U3441,East,Low,2025-07-29,12,COD,item_143
ORD107375,P1781,Groceries,2574.53,3597.45,6894.26,Completed,U3476,South,Medium,2025-09-12,17,COD,item_425
ORD107376,P1925,Furniture,3648.19,1560.49,7300.12,Processing,U2286,South,Medium,2025-07-10,12,COD,item_156
ORD107377,P1977,Groceries,2233.83,818.46,6816.42,Cancelled,U2671,South,High,2024-08-10,8,COD,item_149
ORD107378,P1637,Toys,1066.0,600.63,2482.11,Completed,U2965,East,Low,2024-06-17,20,COD,item_154
ORD107379,P1421,Furniture,124.6,3783.91,7081.17,Cancelled,U2765,South,High,2025-02-18,16,UPI,item_52
ORD107380,P1634,Books,4356.21,1472.1,6744.99,Completed,U2622,North,High,2025-05-27,19,Credit Card,item_395
ORD107381,P1925,Books,2818.29,962.1,2446.07,Pending,U2371,North,Medium,2024-11-05,20,UPI,item_136
